tweet,label
pornandroidiphoneipadsexxxx  oldyoung  german milf getting young and old cock in her pussy httptcokxhzjwg4ii,0
rt liidurk dese hoes be ugly af talking bout if i wanted yo boyfriend i could have him bitch you look like a boyfriend 128514128514,0
oleboy m10eezy yes im white washed because i dont go around repping my hood and saying a bunch of ignorant nig terms,1
newser big fucking dealcry baby niggers,1
jai may make an appearance at the party love that fag,1
rt snipersinperil shinsnipes happy birthday my little cotton picker,1
alexiscarfield thought to myself sheebasheeba got my ass lookin like a zebra,0
everybodys favorite phrase to try and end an argumentyou do you and i do me lmao faggots,1
rt girltalk26 real men ask for nudescorrection pussy ass bitches ask for nudes real men are out there working for women amp actually h8230,0
rt ripvuhsace i hate taking a shit at public places bc i feel like a faggot when im placing the toilet paper on the toilet seat,1
rt bombfantasyyy if you aint fucking me  feeding me  or supporting me your opinion is irrelevant bitch,0
alfieheydrich but i live in the south lot more here my pop lives in rhode island hardly no niggers there,1
smoking brooklyn got me high as giraffe pussy,0
these hoes aint loyallll,0
his big ass smile his eyes is chink,1
rt timatheracer wow do we have another faggot 8220shinobicelsius timatheracer wow do we have another cam hater lol8221gtgt dat dude is nice,1
destrothenoble nekolin purple amp pinkfor the faggots who want to be protectedby the police instead of bearing arms if need be,1
rt cocainepapii if you dont make her go to sleep after yall fucked then your pipe game trash,0
my po heart still beatin fast da way dat nigger scream into dat microphone i felt like i be at da welfare office and cut da line,0
soetoroobama is moving the country forward w his vision his vision is to downsize our oppressive country and get even w whitey war,1
rt echobunny9203 make sure you take your rage out on unsuspecting targets today i chose a stapler and that bitch had it coming,0
rt ogsmoky 100d im tryna smoke some dope in that bitch lol,0
deemayweather the fck dem bitches always got sum shit wit them,0
fangsbites the506 huge yankee fanenjoy httptcotkm8l9ty,0
rt cyberbullouing i fought 2 little bitch ass 6 yr olds over a month ago for those  httptcorasgyut6pj,0
you are a jiggaboo,1
tee13 softestmuffin torahblaze u 2 lost puppies dont know shit leave them niggers alone u can learn something besides how they like,0
jakiekoelewijn nigga whos bitch u fucking cracker get your gay ass out my mentions,1
frankiejgrande ew queer white thirsty bitch,1
rt villagebae i hate when faggots talk shit on here then block me so i cant respond bitch i will write you a letter with my response an8230,1
rt librarianknight more queer lady templars thats my point,1
ianbmaggard kademelton im going to miss that big nig,0
beesands10 but thats what you call white trash with money,1
wish alliemathews would stop being lazy and be a little rebellious come to indy bitch titz tyleryost misses you,0
lmao i look like some 80s retard today httptcozgfv8z3hqc,0
rt woodyafc maniac3x whiteponyjr lmaoooo what a bunch of fags,1
its throw it in her throat thursdays so make a ghetto gaggler out of her,0
leonbaptist idk you into mouthy spics on welfare with 6 kids and 3 baby daddys,1
rt jerseywolfgod i dont want the pussy if it makes me want to pay your bills and not sleep my sunday mornings away dont ruin my life,0
rt gorgeousleeiyah niggas loose they down bitch for a bitch who down to snitch 128586128175,0
8220djzeeti rt djzeeti black bitches turn 60 buy a hat and act like jesus forgot they was fucking niggas in the park8221 loooool,0
rt izzetheproducer you wonder why i call you bitch  you wonder why i call you bitch 2pac,0
im seeing more amp more niggers migrating further up liberty rd smh,1
chalecarlo5 fuck outta here and go put some more trash ass ink on your faggot ass self pussy,1
if a spic ever talks to a white person and the white person kills them its self defense,1
sbsylvester kiefferjason hunterbuch66 bitch u ugly then hoe,1
i couldnt press send that tweet about anchor babies was even too raw for me,0
cbbaby24 whitethunduh alsarabsss hes a beaner smh you can tell hes a mexican,1
lol rt jayfucknharris youuuuu got niggas but i dont got bitches,1
rt honeygotbunns 1stblocjeremiah lmfaoo never i be dolo  i dont got no niggas amp for my old hoes fuck all them 128074128514128514128514,1
that hoe out there fat trel said it best,0
yost on portsmouth this is the biggest white trash county in the nation yostknowsmost idowntown,1
lol nicca dime game got soo much clout niccas goin to da store to buy sum dice,1
trayvonmartin referred to zimmerman as a creepy ass cracker racist thug,1
ogs love too see a yung nicca come up,0
theredsea shethetruththo say that shit to my face bruh you a bitch for gettin in a man u dont know business handle yo own shit,1
rt thefunnyteens when someone tells me i should stop being a bitch httptcoltr4gi5muv,0
imtoblame you a fatherless wallet carrying ass video game playing ass negro breh you filth no way you can afford to date a twitterhoney,1
thatvibe bitch im gretchen weiners i do what i want,0
rt natalmendoz whore slut cunt bitch nigga,1
chicks love these ugly hipster faggots prolly cause they look like the dad that was never in their life,1
cant stand that faggot,1
sroach happy birthday nicca do coon shit in a responsible way,1
huffingtonpost y dont that bitch just shoot herself so sick of all those whores,1
i think this nigga retarded g,1
ayo i even kill handicapped and crippled bitcheslook at my scalp real close and youll see triple sixes,1
mflagginski i live in the eye of a white trash hurricane milwaukie or where people use bikes bc of duis not to save the environment,1
kamrenee ugly nigger,1
let the niccas feel on her booty lmaort 55optimusprime take her to the hood were they do most good,0
dariendaywalt bitch shut the fuck up goddam your a slut bitch whore nigga,1
litterally cant wait for this weekend with my bad bitches 128527,0
rt ichrisp 8220shanea1 swear me n zee da only niccas who aint got da update yet8221ltim right there wit cha bruh,0
chandailbailey steezeyflow hunturpls you need to accept the fact that youre both hipster faggots,1
rt poochda63 i go to take the trash out and a darkskin nigga stole my damn garbage,1
the fuckin hoes,0
no halfbreed spic has any right to say anything to any anglo ever and should be killed for doing so,1
bossmelle never followed him ignorant monkey,1
herfarm steveworks4you thedemocrats your low info redneck dumbasses vote for these corporate shills that idiots like you believe dummies,1
iwanthisheart ok u fat precious lookin ass bitch u big fat back at the barnyard lookin ass bitch i can fix my grammar but u still fat,1
fucking hate my coon ahh uncle,1
eh bitch how about you worry about your own psychotic ass looks like you need to be saved from being a noisy bitch 999665039128139 cantstanducunt,1
rt bidenshairplugs anybody who trashes their own neighborhood after a perceived injustice is a fucking moron ferguson,1
in real life and online i follow that sorry folks but just cause i look like a border hopper dont mean i am one born and raised here,1
if you want it come and buy it aint no mufuckin fronting nowadays niccas playing games about a few hunned  fenkellpayroll loud,0
toddkincannon a would expect nothing less from your dominion oh by the way sec bitches,0
seem like da colored folk be gettin in da way lately i just sayin,1
chill rt phillytheboss if i ever become president imma ban henny from america for a day just to see you negroes panic gotcha bitch,1
when im there with a ghetto ass accent being shy as hell like,0
noturbro niccol3xo lmao nigga shoulda said i would be balless bc dat cold bitch wont stop blowin meswaagg,1
rt franquitouno instagram the only place you can find thirsty hoes and connects at the same time httptco2fj7wrdtq3,0
realskipbayless man what about wilson being the 2nd black qb to win a chip talkn about trash talk no shine for russell,0
rt gmbace lame bitches always wanna try 2 play a real nigga like a lame bitch das how u get treated n cut loose9995,0
running dangerously low on cigarettes these bitches better last me till monday or tuesday,0
its unbelievable to me that there are americans who refused to kill the okies that means all americans weak willed trash,1
i need a bitch,0
rt noahhh23 happy birthday faggot 128536 wagggggie,1
rt lupemecoje whats going down pussies,0
what mad cunt created masturbating that dude needs a high 5,0
if anyone ever gets an attitude or w e with me idgaf who it is i am going to be a bitch right back 128076128076,0
wishing i could high five whoever named a species of birds great tits,0
tretyler108 thats actually nonenglish because okiecops are filthy white trash who are all criminals,1
my bitch stay my bitch so dont look she keep that pussy tucked,0
montearollin kayysavage i wasnt serious bitch 128514 bitch them niggas i named aint fuccing witcho ass 128514128557 we all just making shit up 128527128553,1
rt classact23 rt darkkent27 if i text you up that means is it safe for me to come and eat the pussy until i reach cream fillinggt 1285638230,0
its time to mock halftime in america how bout wake up america we have radical leftists running the country httptco9eyi0k8w,1
why wont we run the ball our offensive coordinator is retarded,0
rt nevalyric  rt jeancartier i can tweet about eating some pussy but the moment a woman tweets about sucking dick she a hoe slut o8230,0
these people are fags,1
messagetomyfuturespouse u better cook and clean for me bitch ill give u all my money but i aint cleanin no dishes and makin my own plate,0
rt kathyislovely che wigga rt wigga32 if she puts up with you its because she loves you now make it worth her whileamp love her back8230,0
realgilbert amp the hunters anthem goes al goreing we will go hi ho the dairy o al goreing we will go,0
mawdern here its a wtf dude are you fucking retarded,0
rt gammaray239 the wicked witch of the east is done now send that vile bitch to syria httptcokeui4xettd,0
rt jerrilyn71 historygoon hey dicklicker it says im happily divorced not bitter homophobic im not scared of queersi hate em fudg8230,1
this deb women at my eye appointment bitch,0
rt dogbountyhunter warmachine170 hey boy this half breed chiricahua apache is on your ass eatmytazer ,0
erinscafe we hate the yankees though right i feel like im really good at hating them,1
