comment,label
world biggest faggot lol,1
worst shit ever mayo alreadi trash and to mix that trash shit wit the gawd condiment that is ketchup is ultim trash,0
would you be interest in some eggplant rt nittyscottmc twerk on me httptco75uftruvdz,0
would you drink with a nigguh do you smoke weed,0
would you rather be a monkey or a gorilla 8212 neither theyr both hairi but if i had to choos a monkey they httptcoh2rqf5oqwb,0
wouldv like some more backup but i can handl myself against a gang of retard,1
wow that a stupid bitch 128514128514,0
wow i swear im gonna cunt punch you,0
wow fucken bradley suck ass and hi coach said thi niggah can play for barcelona hahahahahaha,1
wow my cuzin dont like lil snupe thi niggah trippin,0
wow my dad just rack me what a fag,1
wow redskin dont want thi,0
wow charli strong is clean hous might be upward of 10 releas befor he is done evanpgr,0
wow the whigger at the tea parti nation ban me i didnt even use ani bad word mayb my racist found father quot did it,1
wow no yellow yet pagenaud and marco screw mayb no yellow come,0
wow rt taynic so thi is whi big titti were slander today128545 u bitch rt alyricz stop the bullshit httptcoghws4tjt,0
wowwww thi bitch is so ratchet holi crap,0
wrote the absolut worst paper of my life last week and still got a b gotta love take freshman english retard,1
wtf i look like lie about know a bitch for if i dont know the hoe i dont know the hoe tf it simpl 128529,0
wtf am i watch bgc i hat watch these ugli ass ghetto hoe put there famili name to shame,0
wtf bitch,0
wtf for real now all these stupid bitch are cut over some kid smoke pot i can guarante over half of them smoke pot themselv smh,0
wtf show me the hoe fact,0
wtf 3 day amp 3 night if i go anoth day all i know is im go ape shit,0
wussup pussi imback newtwitt,0
wut a bitch,0
xavier a hoe he never lookin out,0
y rick such a weak hoe n thi season not a good look fam,0
y se acab243 mexico win 30 that my team bitch 1008465039128154 vivamexico,0
y u a bitch doe,0
y8217all say you wouldn8217t eat her pussi more for me,0
yall mf better believ in karma that bitch oh so real,1
yall all some hoe,0
yall be cool out there in that cold chase them hoe 999665039,0
yall be give the pooest bitch so much hype stop it,0
yall be let ya side bitch in the hous yall trippin,0
yall bitch fake 128514128557,0
yall bitch be come up with some dumb shit what the fuck is fleek 128529,0
yall bitch better stop the mad,0
yall bitch need to sando,0
yall bitch wanna be so differ and yall realli so basic128553128553128553,0
yall bitch want a good dude but cant be real at all then want to blame them for their reaction to your bullshit grow the fuck up,0
yall can have skylar diggin look like a tranni to me,0
yall can have these so call bad bitch im look for a nerd like rocki balboa had,0
yall can say imma make it way farther than youall you want but aye im gonna have fun bitch so suck a diiiccckkk,0
yall dumb bitch out here fuck up,0
yall entertain by these bitch az nigga hit women smh who rais you,0
yall folk basic ya parent both racist im lawyer these hoe out here beatin case,0
yall hoe believ anyth though,0
yall hoe broke be steal from the mall but be flex,1
yall hoe dont need a valentin yall need jesu,0
yall hoe love everyday,0
yall hoe nasti let ani bodi hit an eat yall out smh,0
yall hoe realli get mad caus a nigga dont want cha,1
yall hoe so ugh,0
yall know what im thank for ya bitch lmaoo my sister funni,0
yall lone ass bitch sure do give out a lot of relationship advic,0
yall men need to watch these cream pie bitch be have yeast infect amp on a 7 day monistat treatment know the differ,1
yall motha fucka best love my foam parti in juli thi shit is alreadi a bitch,0
yall nigga aint talk bout nothin not a thang not a not a thang hoe,1
yall pussi ass niqqa need to make some move ampamp get up there 128524999265039,1
yall realli risk ur live weav in amp out of traffic travel thru two counti for some pussi,0
yall saw how mad that littl chunki boy wa he wouldnt even let hi dad touch him bruh lmao,0
yall sleep on shi glizzi 128564 young jefe128520,0
yall suck on flappi bird,0
yall think pauladeen would call my daughter a nigger httptcoaioifhxdmt,1
yall tri to use the lord to sell pussi on thi corner i alreadi know,0
yall tweet the same shit everytim i get back on thi bitch,0
yall wake tf up yall are pussi it summer time turn tf up,0
yall weird on here fake hoe for attent,1
ye rt merki no rt huffposttast will you buy the new caramel appl flavor of oreo httptcok8zup4ynzf httptcoamuzatglx8,0
ymcmb alway get caught up with stripper tyga actual had a child with one nigga get rich a buy bitch,0
you and them bitch that you came wit,0
ya bitch aint bad nigga u aint got no tast,0
ya bitch basic if she trippin off your social network profil,0
ya bitch choosin httptcolhvgnyzckr,0
ya bitch got my dirti pistol in her crib uoeno it,0
ya bitch pussi good i aint heard it i been in there 128540128541128541128540,0
ya bitch wnna ride with me,0
ya bitch dumb as fuck for the felon,0
ya kno nigga got two accounts128586 rt ieatpi when the lil bitch start tweetin shell see these tweet or someon will snitch,0
ya last nicca couldnt beat it i hit it like a free throw,0
ya last nicca couldnt beat it i hit it like a free throw,0
ya lit stupid ass bitch i aint fuccin witchuuuu 128581128683,1
ya need a real nigga shawti so come amp throw that pussi shawti studio,0
yall take note there aint never tornado where color folk live,0
yaaaaaa bitch,0
yaaaa bitch yaaaaaa,0
yaaaasss bitch rt xtina in more import news 127926 httptcoz3b8xvhuti,0
yaaaassss these bitch sad fashionnfing you dont like me whi caus my friend dont 128514128514 that basic how girl work,0
yaaasss rt lovemsliz when a hoe is talk about how they realli dont be hoe 128530 like girl if you gotta explain it 910 a hoe,0
yahhhhhh bitch yahhhh,0
yal ju fag screen shootin the shit out of my stori 128548 httptcocm55jy52j4,0
yall niggah got me fuck up thinkin ima soft ass lemm sing a love song to you ass niggah 9995,0
yall bitch be like yall ass ate lmfao,0
yall bitch onli muslim when yall hair fuck up ctfu stop that young,1
yall bitch should be girlfriend for halloween sinc yall been sidechicc all year 128514128557128564,0
yall black ass hoe aint east african,0
yall can stop rting that whataburg shit too cuz im still gon eat there shouldnt have order the chicken dumb bitch,0
yall couldnt wait till halloween to dress up like hoe,0
yall dont want a nigga unless other bitch want him but when you get him you get mad cuz those same bitch still want him 128533,0
yall hoe got noth better to do than to gossip and play telephon,0
yall hoe still play around with the wrong shit i see smh,0
yall know skip bayless is about to slit hi wrist over romo lol,0
yall let these hoe fuck you with the strap after you said no,0
yall live for bitch and blunt we live for weed and money,0
yall out here fuckin other women men risk ya life amp freedom but im out here singl amp dolo with no bitch you gotta worri about,0
yall see choji kid big ass black bitch,0
yall trustin these hoe ive never been that gullibl,0
yandi gotta pay me for dick im sorrythat bitch ugli,0
yanke homerun make me all tingli,0
yanke pinstrip might be the best uni in the mlb but the gray road one are the worst cc look like an eleph trap in a circu tent,0
yanke get kill,0
yanke great joe dimaggio reportedli use to beat wife marilyn monro here she is in 1954 announc divorc httptcobls7dalmif,0
yanke season over tho so yeah,0
yanke should have never gave away melki guy can flat out hit yanke giant,0
yanke shouldnt reli on the long ball in the playoff yanke mlb,0
yank choke too lost 4 strait rememb,0
yank wont make the playoff but we aint in the al basement that the red sox positionhttptcof7hxndz1hy8221,0
ya bitch ya 128588 httptcobsrwtmkw87,0
ya bitch httptcoyey8ml5snk,0
yasss bitch yass,0
yasss bitch im brown128540,1
yasss browni amp ice cream 128523 httptco8qla3jsglg,0
yay im a redneck piec of shit sorrynotsorri,1
yayyyi im gonna be jack off to these bitch all day today httptcolemilfu1,0
yaz bitch yaz httptcoeomrmqwnqt,0
yea i see ya hoe,0
yea im illiter hot as a skillet bitch 128079,0
yea oscar your a grouch bitch i live in a fuckin trash can,1
yea alright redneck white trashcamopearl stupid nigger holler out their car go down the road tri to hit on me fuck yall,1
yea bitch 128514 how dat shit feel httptcoc7h0tfjdet,0
yea buddi rt yalljustdontkno a lot of nba trash talk go on,0
yea randi that white 745 chang my whole mind that hoe nice,0
yea you bad but hoe so what,1
yea you bad but hoe so what,0
yea mike had a bitchass refere in tokyo royceda59,1
yea my bitch is crazi so what,0
yeaaa bitch i be with dog like shaggi yea we stay clean but we get dirti like harri,0
yeah chri brown definit the realest waffl cone color nigga of all time for that no bullshit song b that exactli how i be feelin,1
yeah i can just tell by the weather that i wont be gettin ani pussi today,0
yeah i have acn but i still pull hotter bitch than you,0
yeah i tri and you bein all blind and shit lol peac bitch127797,0
yeah atampt need to get fuck up with thi fuckin water proof galaxi got cheerio slidin down the bitch an shit,0
yeah bitch,0
yeah bitch you know he wa hot shit back in the day httptcoz9cgljtkow,0
yeah hoe,0
yeah hoe,0
yeah hoe httptcoqzxi0iufcf,0
yeah im livin right these bitch dead wrong,0
yeah it wa a great one actual im fuck hilari bitch 128129128536,0
yeah okay let just put a fire cracker in a cow pie and see what happen,0
yeah right yeah right thi guy a faggot,0
yeah that where your suppos to put the trash can rude httptcomolwf0pi,0
yeah the nfl trash as fuck for thi london shit,0
yeah they do rt yanke six complet here at the stadium yanke lead the red sox 31 letsgoyanke,0
yeah you bad but hoe so what,0
yeah you bitch 128514128514128514,0
yeah your eyebrow on point but is ya pussi clean,1
yeah i had a bitch but she aint bad as you so hit me up when you pass through,0
yeah im so annoy until you need somethingbitch fuckfriendzon i dont play that shit fuck with my heart and ill make you wish,0
yeah he forgot to say dumb 8220twisttwizzi snoopdogg made a mistak for call iggyazalea bitch8221,0
yeah they heard im fuck nut like the swag of a fag,1
yee boy my yung nicca told me dat waxx,0
yeen never seen a fat nigga on a molli bitch imma hurt somethin,0
